start	end	text
6208560	6212460	So the fact that it's using the triangulate triangular mask to mask out the
6212460	6215960	attention makes it a decoder and it can be used for language modeling.
6216660	6221060	Now, the reason that the original paper had an encoder decoder architecture is
6221060	6222760	because it is a machine translation paper.
6223160	6226260	So it is concerned with a different setting in particular.
6226860	6233260	It expects some tokens that encode say for example French and then it is expected to
6233260	6235260	decode the translation in English.
6235860	6238960	So so you typically these here are special tokens.
6239360	6244360	So you are expected to read in this and condition on it and then you start off the
6244360	6246460	generation with a special token called start.
6246760	6252860	So this is a special new token that you introduce and always place in the beginning and then
6252860	6252960	the.
6253160	6258760	Network is expected to output neural networks are awesome and then a special end token to
6258760	6259660	finish the generation.
6261060	6266260	So this part here will be decoded exactly as we have we've done it neural networks are
6266260	6272360	awesome will be identical to what we did but unlike what we did they want to condition the
6272360	6275560	generation on some additional information.
6275660	6279160	And in that case this additional information is the French sentence that they should be
6279160	6279660	translating.
6280660	6282860	So what they do now is they.
6282960	6287260	Bring the encoder now the encoder reads this part here.
6287760	6293260	So we're all going to take the part of French and we're going to create tokens from it exactly as
6293260	6298060	we've seen in our video and we're going to put a transformer on it, but there's going to be no
6298060	6299460	triangular mask.
6299560	6303360	And so all the tokens are allowed to talk to each other as much as they want and they're just
6303360	6311160	encoding whatever the content of this French sentence once they've encoded it they've they
6311160	6312760	basically come out in the top here.
6313360	6318260	And then what happens here is in our decoder which does the language modeling.
6318660	6324560	There's an additional connection here to the outputs of the encoder and that is brought in
6324560	6326460	through a cross attention.
6327060	6331660	So the queries are still generated from X but now the keys and the values are coming from the
6331660	6337260	side the keys and the values are coming from the top generated by the nodes that came outside
6337260	6342760	of the decode the encoder and those tops the keys and the values there the top of it.
6343360	6348660	Feed in on the side into every single block of the decoder and so that's why there's an additional
6348660	6354860	cross attention and really what is doing is it's conditioning the decoding not just on the past of
6354860	6365060	this current decoding but also on having seen the full fully encoded French prompt sort of and so
6365060	6368960	it's an encoder decoder model, which is why we have those two transformers and additional block
6369260	6369860	and so on.
6370160	6372660	So we did not do this because we have no we have nothing to do.
6372660	6373460	Nothing to encode.
6373460	6374460	There's no conditioning.
6374460	6378960	We just have a text file and we just want to imitate it and that's why we are using a decoder only
6378960	6381660	transformer exactly as done in GPT.
6382860	6383060	Okay.
6383060	6388960	So now I wanted to do a very brief walkthrough of nano GPT, which you can find in my GitHub and nano
6388960	6391060	GPT is basically two files of interest.
6391260	6396860	There's train.pi and model.pi train.pi is all the boilerplate code for training the network.
6397060	6401060	It is basically all the stuff that we had here is the training loop.
6401960	6402460	It's just that.
6402460	6406660	It's a lot more complicated because we're saving and loading checkpoints and pre-trained weights
6406660	6411660	and we are decaying the learning rate and compiling the model and using distributed training across
6411660	6413260	multiple nodes or GPUs.
6413760	6417060	So the training that Pi gets a little bit more hairy, complicated.
6417460	6423660	There's more options Etc, but the model that I should look very very similar to what we've done
6423660	6424060	here.
6424260	6426460	In fact, the model is almost identical.
6427260	6432360	So first here we have the causal self-attention block and all of this should look very very
6432360	6432460	very similar.
6432460	6437980	recognizable to you we're producing queries keys values we're doing dot products we're masking
6437980	6445260	applying softmax optionally dropping out and here we are pooling the values what is different here
6445260	6452100	is that in our code i have separated out the multi-headed attention into just a single
6452100	6458100	individual head and then here i have multiple heads and i explicitly concatenate them whereas
6458100	6463180	here all of it is implemented in a batched manner inside a single causal self-attention
6463180	6468120	and so we don't just have a b and a t and a c dimension we also end up with a fourth dimension
6468120	6473320	which is the heads and so it just gets a lot more sort of hairy because we have four-dimensional
6473320	6479360	array tensors now but it is equivalent mathematically so the exact same thing is
6479360	6483740	happening as what we have it's just it's a bit more efficient because all the heads are now
6483740	6488000	treated as a batch dimension as well then we have the multi-layered perceptron
6488000	6488080	and we have the multi-layered perceptron and we have the multi-layered perceptron
6488100	6493560	it's using the gelu non-linearity which is defined here except instead of relu and this
6493560	6496520	is done just because openly i used it and i want to be able to load their checkpoints
6496520	6502560	the blocks of the transformer are identical the communicate and the compute phase as we saw
6502560	6507180	and then the gpt will be identical we have the position encodings token encodings
6507180	6513600	the blocks the layer norm at the end the final linear layer and this should look all very
6513600	6518000	recognizable and there's a bit more here because i'm loading checkpoints and stuff like that
6518000	6522160	i'm separating out the parameters into those that should be weight decayed and those that
6522160	6528240	shouldn't but the generate function should also be very very similar so a few details are different
6528240	6533160	but you should definitely be able to look at this file and be able to understand a lot of the pieces
6533160	6538440	now so let's now bring things back to chat gpt what would it look like if we wanted to train
6538440	6543680	chat gpt ourselves and how does it relate to what we learned today well to train the chat gpt there
6543680	6547980	are roughly two stages first is the pre-training stage and then the fine-tuning stage and then the
6548000	6553920	pre-training stage in the pre-training stage we are training on a large chunk of internet and just
6553920	6560400	trying to get a first decoder only transformer to babble text so it's very very similar to what
6560400	6567920	we've done ourselves except we've done like a tiny little baby pre-training step and so in our case
6569360	6573440	this is how you print a number of parameters i printed it and it's about 10 million
6573440	6577120	so this transformer that i created here to create a little shakespeare
6578000	6585140	transformer was about 10 million parameters our data set is roughly 1 million characters so
6585140	6589900	roughly 1 million tokens but you have to remember that openai uses different vocabulary they're not
6589900	6595480	on the character level they use these subword chunks of words and so they have a vocabulary
6595480	6602640	of 50 000 roughly elements and so their sequences are a bit more condensed so our data set the
6602640	6607840	shakespeare data set would be probably around 300 000 tokens in the openai vocabulary roughly
6608480	6615520	so we trained about 10 million parameter model on roughly 300 000 tokens now when you go to the gpt3 paper
6616960	6622400	and you look at the transformers that they trained they trained a number of transformers
6622400	6628640	of different sizes but the biggest transformer here has 175 billion parameters uh so ours is
6628640	6635040	again 10 million they used this number of layers in the transformer this is the n embed this is
6635040	6637620	the number of heads and this is the head size
6638000	6645440	and then this is the batch size so ours was 65 and the learning rate is similar
6645440	6650600	now when they train this transformer they trained on 300 billion tokens so
6650600	6656320	again remember ours is about 300,000 so this is about a million fold increase
6656320	6659580	and this number would not be even that large by today's standards you'd be
6659580	6665660	going up 1 trillion and above so they are training a significantly larger
6665660	6672020	model on a good chunk of the internet and that is the pre-training stage but
6672020	6675380	otherwise these hyperparameters should be fairly recognizable to you and the
6675380	6678420	architecture is actually like nearly identical to what we implemented
6678420	6682460	ourselves but of course it's a massive infrastructure challenge to train this
6682460	6687140	you're talking about typically thousands of GPUs having to you know talk to each
6687140	6691880	other to train models of this size so that's just a pre-training stage now
6691880	6695540	after you complete the pre-training stage you don't get something that
6695540	6695640	you don't get something that you don't get something that you don't get
6695640	6700240	a response to your questions with answers and it's not helpful and etc you
6700240	6705640	get a document completer right so it babbles but it doesn't babble Shakespeare
6705640	6709560	it babbles internet it will create arbitrary news articles and documents
6709560	6712080	and it will try to complete documents because that's what it's trained for
6712080	6715740	it's trying to complete the sequence so when you give it a question it would
6715740	6719520	just potentially just give you more questions it would follow with more
6719520	6724240	questions it will do whatever it looks like the some closed document would do
6724240	6725520	in the training data
6725520	6728840	on the internet and so who knows you're getting kind of like undefined behavior
6728840	6733320	it might basically answer with two questions with other questions it might
6733320	6736980	ignore your question it might just try to complete some news article it's
6736980	6742020	totally unaligned as we say so the second fine-tuning stage is to actually
6742020	6748280	align it to be an assistant and this is the second stage and so this chat GPT
6748280	6752480	blog post from opening I talks a little bit about how this stage is achieved we
6752480	6754920	basically
6755520	6759540	roughly three steps to it to this stage so what they do here is they start to
6759540	6763260	collect training data that looks specifically like what an assistant
6763260	6766560	would do so there are documents that have the format where the question is on
6766560	6770700	top and then an answer is below and they have a large number of these but
6770700	6773760	probably not on the order of the internet this is probably on the order
6773760	6780600	of maybe thousands of examples and so they they then fine-tune the model to
6780600	6785220	basically only focus on documents that look like that and so you're starting to
6785220	6788720	slowly align it so it's going to expect a question at the top and it's going to
6788720	6793980	expect to complete the answer and these very very large models are very sample
6793980	6798120	efficient during their fine-tuning so this actually somehow works but that's
6798120	6801780	just step one that's just fine-tuning so then they actually have more steps where
6801780	6806340	okay the second step is you let the model respond and then different raters
6806340	6810540	look at the different responses and rank them for their preferences to which one
6810540	6815000	is better than the other they use that to train a reward model so they can predict a
6815000	6822040	basically using a different network, how much of any candidate response would be desirable.
6822720	6827900	And then once they have a reward model, they run PPO, which is a form of policy gradient
6827900	6835640	reinforcement learning optimizer, to fine-tune this sampling policy so that the answers that
6835640	6842700	the chat GPT now generates are expected to score a high reward according to the reward model.
6842700	6848160	And so basically there's a whole aligning stage here, or fine-tuning stage. It's got multiple
6848160	6853900	steps in between there as well, and it takes the model from being a document completer to a
6853900	6859520	question answerer, and that's like a whole separate stage. A lot of this data is not
6859520	6865120	available publicly. It is internal to OpenAI, and it's much harder to replicate this stage.
6866320	6872180	And so that's roughly what would give you a chat GPT. And NanoGPT focuses on the pre-training stage.
6872180	6872580	Okay.
6872700	6878920	And that's everything that I wanted to cover today. So we trained, to summarize, a decoder-only
6878920	6885460	transformer following this famous paper, Attention is All You Need, from 2017. And so that's
6885460	6893420	basically a GPT. We trained it on tiny Shakespeare and got sensible results. All of the training
6893420	6902140	code is roughly 200 lines of code. I will be releasing this code base. So also it comes with
6902140	6902420	all the...
6902700	6908780	Git log commits along the way, as we built it up. In addition to this code, I'm going to release
6908780	6914540	the notebook, of course, the Google Colab. And I hope that gave you a sense for how you can train
6916140	6921100	these models, like, say, GPT-3, that will be architecturally basically identical to what we
6921100	6925580	have, but they are somewhere between 10,000 and 1 million times bigger, depending on how you count.
6926620	6932540	And so that's all I have for now. We did not talk about any of the fine-tuning stages. That would,
6932540	6936460	typically, go on top of this. So if you're interested in something that's not just language
6936460	6941580	modeling, but you actually want to, you know, say, perform tasks, or you want them to be aligned in
6941580	6947180	a specific way, or you want to detect sentiment or anything like that, basically, any time you
6947180	6951340	don't want something that's just a document completer, you have to complete further stages
6951340	6956380	of fine-tuning, which we did not cover. And that could be simple, supervised fine-tuning,
6956380	6960780	or it can be something more fancy, like we see in ChatGPT, where we actually train a reward model,
6960780	6962540	and then do rounds of PPO to...
6962540	6967340	align it with respect to the reward model. So there's a lot more that can be done on top of it.
6967340	6972620	I think for now, we're starting to get to about two hours, Mark. So I'm going to kind of finish
6972620	6979660	here. I hope you enjoyed the lecture. And yeah, go forth and transform. See you later.
